User_ID,Variant,Clicks,Conversions
14059,B,2,0
13591,B,16,0
12057,B,15,0
13486,B,16,0
10224,B,5,0
16646,B,9,0
18229,B,13,0
17173,B,15,0
13969,B,0,0
10483,B,5,0
13887,B,4,0
13844,B,5,0
11310,B,4,0
16700,B,15,0
19125,B,18,0
16715,B,12,0
10744,B,1,0
16500,B,17,0
18422,B,4,0
12792,B,16,0
19623,B,2,0
13705,B,2,0
12797,B,17,0
10897,B,12,0
16611,B,3,0
11807,B,13,0
12566,B,6,0
16508,B,2,0
16180,B,2,0
16414,B,15,1
19549,B,16,0
11312,B,15,0
14175,B,16,0
15644,B,15,0
14846,B,16,0
16318,B,18,0
15150,B,7,0
10369,B,10,0
16682,B,6,0
16999,B,11,0
19221,B,1,0
17236,B,13,0
14201,B,13,0
12099,B,10,0
16091,B,0,0
17484,B,3,0
12319,B,3,0
10415,B,6,0
10105,B,1,0
12763,B,3,0
14367,B,2,0
11716,B,17,0
18617,B,2,0
14255,B,11,0
16917,B,16,0
16714,B,13,0
10985,B,17,0
11869,B,16,0
10399,B,3,0
19455,B,8,0
18179,B,18,0
18898,B,18,0
17989,B,14,0
19343,B,12,0
17324,B,13,0
13005,B,1,0
17644,B,9,0
19493,B,3,0
13955,B,7,0
10178,B,19,0
15741,B,3,0
19294,B,9,0
17788,B,9,0
17713,B,19,0
12991,B,14,0
19909,B,4,0
17429,B,14,0
17904,B,10,0
15237,B,19,0
11128,B,14,0
14345,B,8,0
10922,B,19,0
18061,B,10,0
16890,B,19,0
14130,B,12,0
16100,B,9,0
10826,B,0,0
10598,B,19,0
12841,B,17,0
16595,B,5,0
17282,B,15,0
19762,B,13,0
12695,B,0,0
18685,B,0,0
10475,B,16,0
12542,B,18,0
19121,B,2,0
12737,B,7,0
15191,B,0,0
13390,B,10,0
18516,B,2,0
19763,B,1,0
15487,B,12,0
17950,B,16,0
17560,B,0,0
11198,B,17,0
13518,B,4,0
12667,B,0,0
14908,B,2,0
18834,B,3,0
12791,B,10,0
10534,B,10,0
11147,B,1,0
17308,B,9,0
15333,B,15,0
16483,B,19,0
15704,B,15,0
18340,B,16,0
17052,B,9,0
11183,B,9,0
11972,B,13,0
19871,B,12,0
14863,B,7,0
12782,B,10,1
11969,B,6,0
11282,B,9,0
15083,B,16,0
18974,B,11,0
10817,B,4,0
19146,B,7,0
15556,B,15,1
14374,B,3,0
11021,B,14,0
11684,B,2,0
19661,B,18,0
17473,B,3,0
14872,B,18,0
14154,B,3,0
13982,B,19,0
17193,B,13,0
19948,B,5,1
17286,B,5,0
16810,B,2,0
14080,B,2,0
11047,B,14,0
19643,B,17,0
19419,B,15,0
11173,B,16,1
18822,B,9,0
10418,B,0,0
11585,B,2,0
11767,B,6,0
19417,B,3,0
14511,B,18,0
17984,B,1,1
13461,B,18,0
10616,B,6,0
17433,B,3,0
16642,B,10,0
12039,B,0,0
19831,B,17,1
10470,B,9,0
11846,B,8,0
15261,B,10,0
14622,B,13,0
19471,B,4,0
12807,B,14,0
15584,B,17,0
11443,B,9,0
11178,B,2,1
18304,B,11,0
14348,B,3,0
12754,B,14,0
18008,B,17,0
14876,B,19,0
17078,B,15,0
10351,B,13,0
19870,B,17,0
13432,B,0,0
13558,B,6,0
16787,B,16,0
15038,B,6,0
12725,B,3,0
15194,B,13,0
11317,B,6,0
18846,B,10,0
11603,B,4,0
18963,B,4,0
12059,B,15,0
17545,B,11,0
14668,B,15,0
10001,B,17,0
17182,B,11,0
11440,B,5,0
10829,B,12,0
14399,B,4,0
10465,B,16,0
10341,B,7,0
12911,B,12,0
10886,B,9,0
15475,B,11,0
19769,B,14,0
13035,B,4,1
18494,B,0,0
12194,B,19,0
19384,B,15,0
13028,B,11,0
14959,B,13,0
16722,B,2,0
12086,B,7,0
19851,B,3,0
13642,B,14,0
12888,B,6,0
18385,B,19,0
16356,B,1,0
14618,B,11,0
12019,B,18,0
10294,B,7,0
16494,B,16,0
10772,B,11,0
13352,B,19,0
17792,B,4,0
12873,B,13,0
18014,B,7,0
10982,B,14,0
19352,B,11,0
18124,B,10,0
11660,B,11,0
16099,B,14,0
11416,B,15,0
11656,B,9,0
11158,B,4,0
14013,B,7,0
10121,B,10,0
12628,B,13,0
17569,B,11,1
16393,B,10,0
14211,B,4,0
15266,B,10,0
12648,B,8,0
17294,B,9,0
12017,B,17,0
17056,B,2,0
15598,B,11,0
10162,B,12,0
15212,B,16,0
12213,B,2,0
19618,B,15,0
14837,B,18,0
16313,B,14,0
19265,B,10,0
17501,B,18,0
12644,B,4,0
17994,B,3,0
16712,B,14,0
13206,B,10,0
15600,B,6,0
16954,B,8,0
14478,B,5,0
13846,B,13,0
14739,B,19,0
14458,B,3,0
13774,B,13,0
11584,B,8,0
11387,B,8,0
14720,B,16,0
15374,B,4,0
19092,B,17,0
10674,B,0,0
18917,B,5,0
14581,B,1,0
13019,B,6,0
12703,B,19,0
13625,B,15,0
10808,B,9,0
10629,B,10,0
15871,B,7,0
19696,B,14,0
11971,B,16,0
16248,B,0,0
10732,B,17,0
18754,B,8,0
13732,B,4,0
18407,B,4,0
19725,B,8,0
17913,B,1,0
19104,B,17,1
12303,B,2,0
14866,B,14,0
17648,B,3,0
10578,B,2,0
19399,B,19,0
13034,B,3,0
14294,B,3,0
18271,B,3,0
17129,B,14,0
19772,B,16,1
11979,B,1,1
12904,B,14,0
13398,B,5,0
17447,B,0,0
14143,B,5,0
15113,B,3,0
13100,B,16,0
15210,B,16,0
12707,B,15,1
18345,B,1,0
18351,B,12,0
12679,B,0,1
13054,B,5,0
16948,B,17,0
14199,B,17,0
15289,B,19,0
14431,B,2,0
10720,B,11,0
13228,B,15,0
17710,B,13,0
10075,B,13,0
11815,B,15,0
12127,B,4,0
18649,B,1,0
12237,B,7,0
10921,B,14,0
12659,B,8,0
18748,B,19,0
11303,B,2,0
11933,B,5,0
15593,B,17,0
10929,B,15,0
17952,B,11,0
10295,B,14,0
14214,B,19,0
11548,B,10,0
14974,B,12,0
17930,B,7,0
16419,B,5,0
12803,B,5,0
15725,B,13,0
19181,B,8,0
19601,B,18,0
12890,B,13,0
16057,B,5,0
18530,B,16,0
18365,B,12,0
16738,B,4,0
14890,B,3,0
13994,B,7,0
15318,B,17,0
12189,B,12,0
15690,B,8,0
13519,B,14,0
14633,B,18,0
14934,B,2,0
14629,B,18,0
18947,B,12,0
11067,B,8,0
10860,B,15,0
10793,B,12,0
11950,B,9,0
18656,B,4,0
16734,B,18,0
16963,B,11,0
18491,B,2,0
18650,B,17,0
13312,B,0,0
12460,B,7,0
10124,B,3,0
16996,B,12,0
13270,B,0,0
18548,B,13,0
13589,B,15,0
16559,B,4,0
15551,B,3,1
10942,B,12,0
15946,B,17,0
15488,B,17,0
11533,B,3,0
10222,B,4,0
16054,B,8,0
14433,B,3,0
19922,B,19,0
13704,B,9,1
17350,B,18,0
12529,B,14,0
13057,B,7,0
17373,B,6,0
13515,B,6,0
10939,B,6,0
13224,B,6,0
14722,B,18,0
10624,B,12,0
17703,B,0,0
13279,B,19,0
10683,B,7,0
10819,B,19,0
18751,B,0,0
18346,B,3,0
16654,B,14,0
15020,B,13,0
19472,B,4,0
11959,B,15,0
19400,B,17,0
18329,B,10,0
14501,B,12,0
11234,B,13,0
12878,B,14,0
17625,B,9,0
14586,B,13,0
10039,B,12,0
15498,B,0,0
14129,B,19,0
16284,B,14,0
19593,B,14,0
17525,B,14,0
17822,B,11,0
17553,B,12,0
14793,B,2,0
17243,B,0,0
11042,B,10,0
17875,B,2,0
14276,B,1,0
16825,B,15,0
10241,B,3,0
17694,B,18,0
12779,B,14,0
15987,B,6,0
16547,B,19,0
15253,B,14,1
11911,B,7,0
13386,B,12,0
19879,B,2,0
10387,B,10,0
15437,B,5,0
17318,B,8,0
14999,B,18,0
18361,B,1,0
14650,B,17,0
19817,B,11,0
16733,B,19,0
16685,B,10,0
18175,B,6,0
10210,B,15,0
18953,B,10,0
14995,B,2,0
18537,B,12,0
15036,B,7,0
12569,B,2,0
11810,B,7,0
13110,B,19,0
15074,B,5,0
15034,B,16,0
11887,B,6,0
13880,B,0,0
10311,B,5,0
11739,B,12,0
19253,B,9,0
18367,B,19,0
10619,B,11,0
14597,B,10,0
17610,B,7,0
17151,B,9,0
13045,B,6,0
16174,B,9,0
15328,B,15,0
15061,B,9,0
13131,B,9,0
10658,B,18,0
16933,B,5,0
11222,B,13,0
14957,B,6,0
18627,B,8,0
16708,B,9,0
16440,B,16,0
18986,B,5,0
12892,B,16,0
13876,B,3,0
18543,B,12,0
10604,B,13,0
17619,B,13,0
15548,B,9,0
14417,B,11,0
10784,B,18,0
15265,B,13,0
18050,B,10,0
12682,B,16,0
14499,B,4,0
11026,B,2,0
10691,B,16,0
17546,B,2,0
17712,B,2,0
13382,B,4,0
15098,B,6,0
19021,B,7,0
16957,B,8,0
19397,B,7,0
16437,B,9,1
18655,B,13,0
13526,B,17,0
12377,B,17,0
17924,B,18,0
10640,B,8,0
12363,B,17,0
13204,B,12,0
17679,B,18,0
11203,B,16,0
16567,B,14,0
19482,B,1,0
14802,B,3,0
15825,B,3,0
19055,B,1,0
17140,B,7,0
19587,B,15,0
13189,B,19,0
14261,B,12,0
14454,B,18,0
13351,B,16,0
11018,B,2,0
18676,B,5,0
16505,B,6,0
14927,B,8,0
10460,B,8,0
10637,B,19,0
12568,B,4,0
12630,B,16,0
18059,B,3,1
10410,B,4,0
18447,B,3,0
17305,B,17,0
12317,B,15,0
17405,B,10,0
15127,B,17,0
19520,B,4,0
10742,B,15,0
14159,B,2,0
19285,B,2,0
11132,B,9,0
14594,B,6,0
16891,B,11,0
18470,B,4,0
12129,B,5,0
16528,B,17,0
16499,B,15,0
10412,B,4,0
17711,B,10,0
14206,B,13,0
16915,B,17,0
10652,B,13,0
19873,B,0,0
13286,B,2,0
14278,B,17,0
15732,B,0,0
18994,B,3,0
11924,B,14,0
18608,B,2,1
17106,B,2,0
19663,B,8,0
13013,B,14,0
17699,B,6,0
18734,B,14,0
17426,B,16,0
13463,B,10,0
10265,B,5,0
17626,B,12,0
13835,B,2,0
15808,B,4,0
17139,B,8,0
16637,B,8,0
13739,B,12,1
19963,B,6,0
17979,B,19,0
15176,B,0,0
13331,B,19,1
15087,B,1,0
17520,B,6,0
14279,B,7,0
14954,B,12,0
17960,B,8,0
11062,B,3,0
16961,B,0,0
18013,B,2,0
13330,B,18,0
12705,B,19,0
19712,B,8,0
16267,B,4,0
15017,B,14,0
16678,B,17,0
13685,B,0,0
17192,B,1,0
12545,B,0,0
11889,B,16,0
17657,B,11,0
17821,B,17,0
15859,B,2,0
19543,B,18,0
13064,B,15,0
14321,B,11,0
19977,B,2,0
14860,B,10,0
11925,B,7,0
16925,B,19,0
11105,B,1,0
12421,B,7,0
11460,B,10,0
12913,B,4,0
12742,B,19,1
16736,B,10,0
12806,B,15,0
12828,B,16,0
18451,B,11,0
11248,B,11,0
15144,B,10,0
18155,B,19,0
12381,B,15,0
15577,B,2,0
12923,B,5,0
19199,B,18,0
16082,B,5,0
11055,B,19,0
18864,B,6,0
16068,B,1,0
14025,B,2,0
15807,B,17,0
10800,B,13,0
18153,B,12,0
19805,B,7,0
17303,B,9,0
16097,B,17,0
19662,B,0,0
18055,B,11,0
13953,B,1,0
18135,B,5,0
18946,B,10,0
12604,B,16,0
19802,B,18,0
11920,B,8,0
16456,B,18,0
17055,B,13,0
10931,B,2,1
17358,B,5,0
11249,B,3,0
12865,B,10,0
19534,B,10,0
14962,B,1,0
15512,B,6,0
15845,B,4,0
19379,B,2,0
18009,B,2,1
15627,B,9,0
10546,B,2,0
12469,B,1,0
16098,B,14,0
10221,B,15,0
10484,B,7,0
11561,B,12,0
10025,B,1,0
16693,B,2,0
13482,B,13,0
18005,B,0,0
10280,B,2,0
19840,B,7,0
12729,B,0,0
12218,B,2,0
18793,B,16,0
12067,B,18,0
12885,B,2,0
15215,B,10,0
12459,B,0,0
15803,B,15,0
13928,B,5,0
10353,B,18,0
11629,B,15,0
14401,B,13,0
18704,B,13,0
16960,B,13,0
17224,B,9,0
16756,B,10,0
12454,B,0,0
19006,B,19,0
17706,B,12,0
16406,B,17,0
12414,B,18,0
17673,B,8,0
11320,B,7,0
13311,B,18,1
18115,B,12,1
17333,B,5,0
17981,B,14,0
17559,B,10,0
11485,B,19,0
12088,B,7,0
13742,B,1,0
13437,B,14,0
15869,B,11,0
19619,B,2,0
17035,B,6,0
18128,B,17,0
15651,B,1,0
10331,B,12,0
11131,B,12,0
19487,B,8,0
13477,B,2,0
14438,B,19,0
19467,B,8,0
10837,B,10,0
17492,B,5,0
12248,B,14,0
10741,B,3,0
15519,B,14,0
10882,B,7,0
11431,B,17,0
17306,B,8,0
14196,B,2,0
17384,B,3,0
13830,B,10,0
13917,B,15,0
14393,B,15,0
18794,B,8,0
13553,B,0,0
11731,B,11,0
17955,B,9,0
13063,B,12,1
10871,B,12,0
13938,B,3,0
18462,B,19,0
13300,B,18,0
18275,B,16,0
16048,B,2,0
15069,B,17,0
13353,B,13,0
10681,B,17,0
15115,B,7,0
12416,B,3,0
19961,B,0,0
12957,B,7,0
18191,B,4,0
17721,B,10,0
14023,B,9,0
14421,B,3,0
14099,B,6,0
14547,B,18,0
16594,B,19,0
11189,B,19,0
14853,B,19,0
18147,B,10,0
10403,B,3,0
17323,B,14,0
13484,B,11,0
12280,B,9,0
15982,B,13,0
17941,B,18,1
15911,B,11,0
17738,B,12,0
18431,B,12,0
19770,B,2,0
10251,B,9,0
14604,B,12,0
13135,B,19,0
17884,B,16,0
19666,B,15,0
14314,B,19,0
19363,B,6,0
11342,B,12,1
19173,B,4,0
11294,B,9,0
13623,B,13,0
18916,B,4,0
13691,B,11,0
13700,B,2,0
11526,B,11,0
11444,B,8,0
13613,B,2,0
11039,B,19,0
11032,B,16,0
11345,B,17,0
19018,B,9,0
10348,B,4,0
18723,B,9,0
19983,B,19,0
19580,B,16,0
10041,B,8,0
18119,B,1,0
19180,B,16,0
15587,B,19,0
18231,B,2,0
16387,B,1,0
14447,B,6,0
12379,B,16,0
17432,B,17,0
15847,B,0,0
14991,B,10,0
17708,B,4,0
13524,B,19,0
15376,B,9,0
13584,B,13,0
14818,B,9,0
18913,B,14,0
11996,B,1,0
10324,B,17,0
15080,B,8,0
17075,B,5,0
13410,B,14,0
13341,B,6,1
12084,B,16,0
16899,B,5,0
12324,B,9,0
15367,B,6,0
14166,B,15,0
16228,B,1,0
14260,B,9,0
11074,B,11,0
11037,B,6,0
19834,B,17,0
13831,B,4,0
11476,B,2,0
10004,B,7,0
17567,B,16,0
14749,B,15,0
11347,B,16,0
15107,B,9,0
10198,B,19,0
15378,B,10,0
12655,B,8,0
18480,B,7,0
12899,B,5,0
13611,B,2,0
14205,B,15,0
11276,B,13,1
13500,B,4,0
12297,B,13,0
10868,B,17,0
10777,B,19,0
18681,B,11,0
15126,B,1,0
18900,B,11,0
17326,B,17,0
17877,B,10,0
16328,B,11,0
18089,B,18,0
16905,B,13,0
15784,B,12,1
13290,B,7,0
16826,B,5,0
16329,B,11,0
12211,B,11,0
13676,B,15,0
18991,B,17,0
11462,B,15,0
11054,B,6,1
11437,B,1,0
13609,B,7,0
16289,B,0,0
19540,B,19,0
19727,B,6,0
11794,B,10,0
13957,B,19,0
16747,B,12,0
15828,B,6,0
16990,B,11,0
17231,B,2,0
19327,B,4,0
19674,B,1,0
13474,B,13,0
13132,B,12,0
10697,B,18,0
12902,B,3,0
16953,B,0,1
14696,B,4,0
12582,B,18,0
11835,B,0,0
11046,B,10,0
14861,B,13,0
13048,B,1,0
18871,B,12,1
13434,B,6,0
13285,B,16,0
18174,B,4,0
11191,B,14,0
16002,B,4,0
17892,B,14,0
14550,B,7,0
10254,B,10,0
10125,B,8,0
15483,B,10,0
19955,B,5,0
18015,B,6,0
17696,B,11,0
14465,B,2,0
12561,B,16,0
14349,B,9,0
14035,B,4,1
18575,B,8,0
15531,B,17,0
19706,B,2,0
16783,B,17,0
18772,B,18,0
18732,B,9,0
13467,B,18,0
18019,B,2,0
16173,B,9,0
15812,B,8,0
14925,B,8,0
17780,B,11,0
15960,B,5,0
15702,B,12,0
17649,B,1,0
14659,B,6,0
10820,B,12,0
14306,B,10,0
10396,B,14,0
10374,B,12,0
10908,B,9,0
16772,B,5,0
16927,B,8,0
15400,B,17,0
15550,B,19,0
18263,B,13,0
18142,B,9,0
11477,B,13,0
17446,B,10,1
18514,B,3,0
19729,B,11,0
12107,B,7,0
14233,B,12,0
16624,B,0,0
12906,B,19,0
10365,B,7,0
20000,B,19,0
16407,B,11,0
17340,B,2,0
15441,B,13,0
12937,B,7,0
12058,B,19,0
11792,B,8,0
10983,B,14,0
13516,B,4,0
16557,B,14,0
19078,B,5,0
11776,B,7,0
18896,B,6,0
15850,B,4,0
15138,B,17,0
16343,B,10,0
15102,B,19,0
10824,B,1,0
15070,B,3,0
16333,B,7,0
14437,B,9,0
17774,B,12,0
16609,B,16,0
18902,B,8,0
10277,B,8,0
18284,B,1,0
16166,B,11,0
10439,B,17,0
18408,B,7,0
19811,B,1,0
10366,B,2,0
13752,B,2,1
13728,B,16,0
14530,B,1,0
10711,B,8,0
16274,B,6,0
14537,B,7,0
19629,B,12,0
19232,B,9,0
17477,B,0,0
12596,B,18,0
18211,B,14,0
11909,B,17,0
17435,B,3,0
18133,B,19,0
19636,B,18,0
15768,B,4,0
10762,B,12,0
11572,B,8,0
14188,B,1,0
14952,B,7,0
16376,B,14,0
13073,B,8,0
17073,B,16,0
18240,B,12,0
18452,B,5,0
15082,B,18,0
16288,B,13,0
15955,B,4,0
18319,B,14,1
18758,B,13,0
12436,B,19,0
12062,B,13,0
11589,B,5,0
15909,B,13,0
12638,B,15,0
17483,B,1,0
14836,B,9,0
14555,B,14,0
15160,B,6,0
17572,B,17,1
16536,B,19,0
18740,B,3,0
18378,B,8,0
14485,B,6,0
16908,B,8,0
12463,B,14,0
13965,B,17,0
16223,B,1,0
19317,B,12,0
12140,B,1,0
16146,B,3,0
11383,B,9,0
14370,B,12,0
19308,B,5,0
11445,B,3,1
15046,B,3,1
11365,B,17,0
11621,B,0,0
10584,B,19,0
13666,B,0,0
19527,B,10,0
17562,B,3,0
15218,B,3,0
15341,B,19,0
14580,B,2,0
18657,B,8,0
16945,B,14,0
14774,B,9,0
14663,B,0,0
18829,B,19,0
12439,B,9,0
15114,B,11,0
17227,B,11,0
13838,B,11,0
16018,B,2,0
16809,B,13,0
10229,B,10,0
12944,B,19,0
19694,B,18,0
11473,B,15,0
14743,B,6,0
18996,B,15,0
13169,B,8,0
18199,B,1,0
17458,B,11,0
13375,B,18,0
17815,B,17,0
10016,B,15,0
18646,B,18,0
13491,B,18,0
11008,B,1,0
11962,B,15,0
14222,B,5,0
10902,B,8,0
12541,B,12,0
16779,B,6,0
10986,B,2,0
13944,B,18,0
11240,B,7,0
11885,B,10,0
10884,B,0,0
15222,B,3,0
17026,B,17,0
14878,B,3,0
12694,B,5,0
12221,B,5,0
18438,B,17,0
12609,B,3,0
17042,B,19,0
11935,B,4,0
15063,B,2,0
16672,B,2,0
15109,B,16,0
13602,B,10,0
11627,B,6,0
15477,B,15,0
16242,B,3,0
12284,B,16,1
19153,B,0,0
15778,B,1,0
11277,B,16,1
14546,B,4,0
11881,B,19,0
16658,B,18,0
14564,B,5,0
15426,B,6,0
17200,B,19,0
17857,B,15,0
15727,B,3,0
13008,B,4,0
16135,B,17,0
13226,B,10,1
11322,B,7,0
11515,B,8,0
18618,B,18,0
19884,B,7,0
13471,B,17,0
19183,B,3,0
18322,B,5,0
16503,B,16,0
17428,B,3,0
11754,B,14,0
17878,B,2,0
10170,B,13,0
16527,B,11,0
14446,B,15,0
17776,B,4,0
13420,B,9,0
15530,B,16,0
19412,B,6,0
16803,B,10,0
16755,B,13,0
13068,B,17,0
17593,B,2,0
18683,B,7,0
19539,B,14,0
16583,B,9,0
19216,B,18,0
17834,B,2,0
18776,B,11,0
16292,B,15,0
19210,B,0,0
17382,B,17,0
11531,B,6,0
14338,B,11,0
16188,B,19,0
16268,B,11,0
15775,B,4,0
16864,B,0,0
13450,B,12,0
13494,B,3,0
12403,B,0,0
16126,B,18,0
16361,B,0,0
19090,B,6,0
14090,B,13,0
13909,B,16,0
12279,B,6,0
15427,B,5,0
13445,B,3,0
13481,B,7,0
13597,B,4,0
12002,B,15,0
16541,B,15,0
12658,B,16,0
16464,B,5,0
10266,B,8,0
18395,B,8,0
10272,B,11,0
19438,B,5,0
11816,B,5,0
16632,B,9,0
15075,B,11,0
12649,B,0,0
13570,B,18,0
19978,B,0,0
16811,B,12,0
16370,B,13,1
18416,B,13,0
12265,B,12,0
14054,B,7,0
15220,B,1,0
15575,B,9,0
13295,B,11,0
13374,B,18,0
13442,B,2,0
15937,B,13,0
18728,B,16,0
14762,B,17,0
12050,B,13,0
19551,B,2,0
12071,B,9,0
16176,B,17,0
11400,B,4,0
12484,B,7,0
14606,B,4,0
10154,B,1,0
11167,B,10,0
14686,B,13,0
15986,B,4,0
17147,B,10,0
10239,B,4,0
16663,B,4,0
13240,B,10,0
18564,B,11,0
10495,B,8,0
13723,B,14,0
12784,B,18,0
11455,B,19,0
19517,B,14,0
11946,B,19,0
15826,B,19,0
12611,B,4,0
13542,B,7,0
11206,B,3,0
18122,B,10,0
11422,B,17,0
11680,B,16,0
11795,B,4,0
19205,B,5,0
13585,B,2,0
11520,B,0,0
13049,B,11,0
12254,B,13,0
11169,B,3,0
17582,B,0,0
10573,B,11,0
17959,B,6,0
19677,B,6,0
16340,B,13,0
12110,B,18,0
14350,B,8,0
15312,B,10,0
16101,B,18,0
11057,B,2,0
18836,B,11,0
19375,B,14,0
12000,B,8,0
17141,B,12,0
15998,B,10,0
12375,B,19,0
19381,B,4,0
11307,B,18,0
14950,B,8,0
19418,B,11,0
11936,B,5,0
10015,B,12,0
13092,B,7,0
10442,B,3,1
10780,B,7,0
16887,B,3,0
18413,B,3,0
14282,B,3,1
19114,B,5,0
19998,B,5,0
17550,B,10,0
13493,B,10,0
10175,B,13,0
12476,B,17,0
10038,B,19,0
12952,B,11,0
14754,B,16,0
11942,B,16,0
11637,B,18,0
10703,B,14,0
11527,B,9,0
16378,B,14,0
12539,B,9,0
15710,B,14,0
19300,B,8,0
14711,B,3,0
17205,B,9,0
14561,B,7,0
12971,B,19,0
11219,B,19,0
13436,B,6,1
17726,B,16,0
12889,B,17,0
11700,B,9,0
12586,B,15,0
12313,B,8,0
15965,B,6,0
19791,B,14,0
15873,B,17,0
15344,B,1,0
14590,B,6,0
18720,B,2,0
16395,B,5,0
10062,B,11,0
12981,B,9,0
13668,B,5,0
13785,B,7,0
19820,B,16,0
16014,B,3,0
10712,B,0,0
16616,B,18,0
13271,B,7,0
17098,B,3,0
14245,B,11,0
13056,B,18,0
10870,B,3,0
19761,B,2,0
18565,B,3,0
19069,B,6,0
12113,B,1,0
13858,B,3,0
17076,B,16,0
11208,B,7,0
17130,B,8,0
14723,B,18,0
18509,B,14,0
10609,B,15,0
19908,B,9,0
11006,B,0,0
10443,B,10,0
19939,B,16,0
16172,B,2,0
11689,B,7,0
15012,B,19,0
18109,B,17,0
12112,B,4,0
10758,B,19,0
17245,B,1,0
15409,B,3,0
17620,B,17,0
11968,B,2,0
15609,B,11,0
15246,B,3,0
18691,B,17,0
18202,B,11,0
12495,B,0,0
10432,B,12,0
16202,B,18,0
17942,B,11,0
10504,B,8,0
18967,B,7,0
13304,B,19,0
18129,B,5,0
10340,B,15,0
15811,B,4,0
13180,B,18,0
10095,B,13,0
19603,B,0,0
14414,B,0,0
14642,B,16,0
12295,B,17,0
11501,B,9,0
15582,B,14,0
15645,B,14,0
11760,B,7,0
15364,B,10,0
15016,B,3,0
13435,B,0,0
16724,B,6,0
16067,B,1,0
16290,B,10,0
15474,B,4,0
11892,B,5,0
17612,B,3,0
18643,B,0,0
11052,B,9,0
13502,B,16,0
15546,B,2,1
16647,B,15,1
18181,B,7,0
18865,B,19,0
16501,B,19,0
12305,B,19,0
14572,B,3,0
17222,B,1,0
11663,B,7,0
10668,B,4,0
15206,B,1,0
18510,B,13,1
14477,B,19,0
11392,B,2,0
17145,B,5,0
17071,B,14,0
17764,B,0,0
13153,B,6,0
18689,B,2,0
17917,B,16,0
13933,B,15,0
16369,B,13,0
10579,B,13,0
10548,B,13,0
18895,B,18,0
17583,B,12,0
13097,B,12,0
15119,B,5,0
18764,B,3,0
17684,B,9,0
18237,B,4,0
11251,B,2,0
10242,B,1,1
14596,B,18,0
12717,B,7,0
19047,B,5,0
12145,B,10,0
14704,B,6,0
15204,B,19,0
19290,B,9,0
13985,B,7,0
19982,B,14,0
15407,B,1,0
10528,B,8,1
17445,B,6,0
12130,B,9,0
10195,B,16,0
18215,B,8,0
17041,B,18,0
15416,B,0,0
12174,B,18,0
14398,B,18,0
11877,B,13,0
10666,B,3,0
12935,B,12,0
13372,B,19,0
18587,B,4,0
10271,B,10,0
18257,B,14,0
18713,B,8,0
15179,B,18,0
10607,B,6,0
19141,B,2,0
19730,B,15,0
17775,B,9,0
18090,B,16,0
18792,B,18,0
19470,B,4,0
14810,B,19,0
19721,B,8,0
18227,B,18,0
10964,B,5,0
11247,B,1,0
11633,B,18,0
15665,B,4,0
13015,B,11,0
19824,B,7,0
16131,B,9,0
12706,B,9,0
14583,B,4,0
15527,B,3,0
17630,B,18,0
14792,B,8,0
16279,B,13,0
19799,B,15,0
12098,B,15,0
18136,B,9,0
11107,B,4,0
16530,B,5,0
12661,B,5,0
14344,B,2,0
17893,B,2,0
13430,B,0,0
13159,B,19,0
12342,B,16,0
15200,B,5,0
16907,B,0,0
13993,B,19,0
10987,B,8,0
11333,B,15,0
18707,B,6,0
14889,B,8,0
15136,B,4,0
13167,B,3,1
18672,B,9,0
12325,B,11,0
10375,B,11,0
16300,B,12,0
19390,B,10,0
12180,B,16,0
15678,B,16,0
11529,B,6,0
17574,B,8,0
19123,B,16,0
10693,B,17,0
19575,B,0,0
15822,B,10,0
14884,B,7,0
14011,B,19,0
18066,B,2,0
16865,B,11,0
10550,B,2,0
12523,B,3,0
11860,B,11,0
19209,B,15,0
19640,B,18,0
13840,B,8,0
18802,B,5,0
18208,B,18,0
10532,B,13,0
12746,B,8,0
17352,B,14,0
19665,B,2,0
12816,B,8,0
11295,B,12,0
17872,B,10,1
19553,B,9,0
17079,B,7,0
18159,B,8,0
19169,B,12,0
13282,B,4,0
12668,B,9,0
10360,B,3,0
10141,B,14,0
14673,B,5,0
15672,B,14,0
11738,B,10,1
11859,B,18,0
11346,B,11,0
14420,B,13,0
18926,B,12,0
17292,B,10,0
12328,B,10,0
12142,B,17,0
19296,B,13,0
18450,B,3,0
10071,B,10,0
12832,B,5,0
15294,B,9,0
19129,B,7,0
10072,B,10,0
13718,B,7,0
16226,B,14,0
11953,B,8,0
11704,B,5,0
14208,B,7,0
11661,B,16,0
15743,B,17,0
19478,B,10,0
16900,B,15,0
16480,B,15,0
14353,B,19,0
10807,B,1,0
14601,B,10,0
13765,B,0,0
11698,B,2,0
15810,B,14,0
18612,B,8,0
14176,B,10,0
16860,B,12,0
13686,B,9,0
16643,B,19,0
19637,B,14,0
15402,B,15,0
10556,B,16,0
15697,B,5,0
19697,B,19,0
19595,B,2,0
16640,B,9,0
14824,B,19,0
13581,B,6,0
15223,B,7,0
16307,B,10,0
13935,B,15,0
13004,B,7,0
17469,B,0,0
13741,B,10,0
16923,B,15,1
19130,B,10,0
19270,B,2,0
16704,B,7,0
11484,B,12,0
15718,B,1,0
14400,B,11,0
10030,B,8,0
16762,B,17,0
16797,B,11,0
12394,B,9,0
14225,B,5,0
11758,B,6,0
17260,B,13,0
18611,B,8,0
19060,B,1,0
12159,B,10,0
