campaign_id,visit_ts,is_convertion,uuid_user
2,2025-05-01 12:42:34,0,
4,2025-05-01 12:43:11,0,
2,2025-05-01 12:44:25,0,
4,2025-05-01 12:44:39,0,
5,2025-05-01 12:45:16,1,30152fbf-8360-5c26-bef9-c1a02e67dcc5
1,2025-05-01 12:46:11,0,
3,2025-05-01 12:46:12,0,
4,2025-05-01 12:46:35,1,6b1b1467-b642-5f90-8957-6ca909b99014
3,2025-05-01 12:47:07,0,
4,2025-05-01 12:47:12,1,39dc92e4-952d-5169-9f15-45a42b39a993
1,2025-05-01 12:47:14,0,
1,2025-05-01 12:47:40,1,26615c94-dc3e-56ee-8540-c9d053caadad
3,2025-05-01 12:47:45,1,cb1e9166-9842-54dc-ac38-f421ef1e7f6f
3,2025-05-01 12:47:53,1,cd04bcc7-179e-54ab-bc49-6cdc50a0973f
3,2025-05-01 12:48:33,1,fa0cab0b-8b61-5775-a085-0d6352095188
2,2025-05-01 12:48:35,0,
5,2025-05-01 12:48:37,0,
4,2025-05-01 12:48:52,0,
5,2025-05-01 12:48:59,1,a8790c83-5fa1-5d71-9573-4f85955b7e98
4,2025-05-01 12:49:11,0,
3,2025-05-01 12:49:21,1,31b179c3-09f3-5307-8326-a6e8778a93ad
3,2025-05-01 12:49:33,0,
3,2025-05-01 12:49:42,1,c31f0938-ba83-5198-9946-316b0fccb7a9
5,2025-05-01 12:50:49,0,
5,2025-05-01 12:51:08,0,
3,2025-05-01 12:51:28,1,80f9bbd1-f4ae-5450-869b-d73c4319d13f
1,2025-05-01 12:51:36,0,
2,2025-05-01 12:51:43,0,
4,2025-05-01 12:52:09,1,dcdca904-c502-5c63-947f-d7e065ec1fa7
2,2025-05-01 12:52:26,1,12a8e60a-0198-5b93-879a-69a3fd8e9273
1,2025-05-01 12:53:06,0,
2,2025-05-01 12:55:59,0,
4,2025-05-01 12:57:06,0,
5,2025-05-01 12:57:18,0,
2,2025-05-01 12:57:36,0,
3,2025-05-01 12:58:10,0,
1,2025-05-01 12:58:14,1,01b0ed4c-ea0e-5536-a5d1-2fb32ca34a9c
2,2025-05-01 13:00:00,0,
2,2025-05-01 13:00:13,0,
3,2025-05-01 13:00:16,0,
5,2025-05-01 13:01:09,0,
1,2025-05-01 13:01:20,1,c7a78781-f95d-5919-991b-50d813d83f2e
4,2025-05-01 13:02:08,1,af43adae-d585-5664-9683-733107b85ae7
4,2025-05-01 13:02:11,0,
1,2025-05-01 13:02:47,0,
5,2025-05-01 13:03:03,1,fce644e3-65af-557a-87d1-c8ad80a82985
2,2025-05-01 13:03:27,0,
1,2025-05-01 13:04:04,0,
2,2025-05-01 13:04:23,0,
2,2025-05-01 13:04:25,0,
4,2025-05-01 13:04:43,0,
5,2025-05-01 13:05:25,1,a60fa0fa-a510-521e-8905-087aa972b77a
1,2025-05-01 13:05:28,1,a3ae53a6-33c6-5758-b652-cc30411f5304
1,2025-05-01 13:05:41,0,
1,2025-05-01 13:06:03,0,
5,2025-05-01 13:06:15,1,030971e6-c0fa-50ea-b6fb-edaca65c5511
1,2025-05-01 13:06:27,1,c6114429-cb15-5e01-90c9-18c5318753ed
5,2025-05-01 13:07:43,1,e24ebbb5-87c8-5fdc-95ba-dbda94968ccd
5,2025-05-01 13:08:17,0,
1,2025-05-01 13:08:30,0,
5,2025-05-01 13:09:08,1,db23504a-bf2b-5c7c-80fe-747f6b3b58e5
4,2025-05-01 13:09:17,1,d10bd920-90ef-5c26-aabb-f38479bf52ca
1,2025-05-01 13:09:26,0,
3,2025-05-01 13:09:50,1,43a3b6d8-a66e-5f4d-8655-c85ba7e667b1
5,2025-05-01 13:10:07,0,
2,2025-05-01 13:10:12,1,dcd021ee-ccb5-59f2-8bc3-8f42e5aeecbb
3,2025-05-01 13:11:21,1,435c207c-8708-53a1-b962-2e6121b6fe07
4,2025-05-01 13:11:47,1,15059c74-0282-51ed-8e1e-5f2f38458034
5,2025-05-01 13:11:50,0,
2,2025-05-01 13:12:16,0,
3,2025-05-01 13:12:34,0,
5,2025-05-01 13:12:44,0,
4,2025-05-01 13:13:03,0,
4,2025-05-01 13:13:09,1,30ce7277-f73b-5409-80a9-e82eeebef8df
3,2025-05-01 13:13:26,0,
4,2025-05-01 13:13:30,1,158bcca2-1ac1-5b33-a109-eba73cd72877
1,2025-05-01 13:13:42,0,
4,2025-05-01 13:13:44,1,50622a1c-93a9-5fce-96d3-2c2b12a3547b
5,2025-05-01 13:14:00,0,
2,2025-05-01 13:14:11,1,aa0872d4-713a-5050-ad1b-a557218b8e56
3,2025-05-01 13:14:12,0,
3,2025-05-01 13:15:17,0,
4,2025-05-01 13:16:10,1,b2dcac77-261d-51c7-b48b-02e1a990daf1
2,2025-05-01 13:16:59,1,e7e6989b-8841-5edf-9199-64c52cd700df
5,2025-05-01 13:17:36,0,
1,2025-05-01 13:17:51,1,f4b53792-ff54-5e0e-821e-35b3c0961151
2,2025-05-01 13:17:59,0,
4,2025-05-01 13:18:33,1,078e8283-80a8-5766-9c40-8b8dd62b82d2
2,2025-05-01 13:19:02,1,1854cc99-9924-5bfe-a34a-66d8d6560c62
4,2025-05-01 13:19:12,0,
4,2025-05-01 13:19:30,1,b3f8aab0-7e5e-5833-99eb-367fdf0bc3eb
5,2025-05-01 13:19:44,0,
3,2025-05-01 13:19:50,0,
2,2025-05-01 13:21:02,0,
3,2025-05-01 13:21:22,1,439eb7f8-21ea-513f-b3cb-1ac6d526b036
1,2025-05-01 13:21:34,0,
1,2025-05-01 13:22:22,1,1087b35a-dfe7-551c-be5a-3ee497e675a9
5,2025-05-01 13:22:34,0,
3,2025-05-01 13:22:42,0,
3,2025-05-01 13:22:47,1,ad349e22-3b31-57b0-8bf4-98899881c577
4,2025-05-01 13:22:50,1,7020c110-6194-57eb-bc20-61624867c6c6
3,2025-05-01 13:22:53,1,63c18be8-74f9-5990-8203-44cb087cb299
2,2025-05-01 13:22:55,0,
2,2025-05-01 13:22:57,0,
5,2025-05-01 13:23:06,1,98ab1233-a603-5fc7-98e3-478b0c125ac5
1,2025-05-01 13:23:42,0,
1,2025-05-01 13:23:45,1,c8aa64ae-c164-599c-b59f-c57ca3c9219d
3,2025-05-01 13:23:45,0,
2,2025-05-01 13:25:36,1,bb2a9811-26f6-5eb9-9aa6-794ed75a09e7
1,2025-05-01 13:25:55,0,
2,2025-05-01 13:26:08,0,
1,2025-05-01 13:27:25,0,
3,2025-05-01 13:28:05,1,2190c420-adbb-5ea9-9f9d-012f6979a228
2,2025-05-01 13:28:42,0,
3,2025-05-01 13:28:46,1,9f6285f5-33f3-5ccd-868b-c0d4ac173f11
4,2025-05-01 13:28:50,0,
2,2025-05-01 13:29:05,1,3c4f15f9-2c2d-5ef8-b588-b366d84d9033
1,2025-05-01 13:29:09,1,8a0310de-a1c8-543a-a66f-bdd209ffb3a9
5,2025-05-01 13:29:09,0,
4,2025-05-01 13:29:17,0,
4,2025-05-01 13:29:33,0,
1,2025-05-01 13:29:40,0,
2,2025-05-01 13:29:43,0,
3,2025-05-01 13:29:43,0,
2,2025-05-01 13:30:28,0,
3,2025-05-01 13:30:45,1,ece30d8b-9353-5db3-80c3-b76489da1a79
4,2025-05-01 13:31:07,0,
3,2025-05-01 13:31:30,0,
5,2025-05-01 13:31:41,0,
1,2025-05-01 13:32:05,0,
5,2025-05-01 13:32:28,0,
4,2025-05-01 13:32:32,0,
3,2025-05-01 13:32:35,0,
4,2025-05-01 13:32:36,1,efe133d3-445e-5b7c-929f-1566b115cb52
5,2025-05-01 13:32:51,0,
3,2025-05-01 13:33:21,0,
2,2025-05-01 13:33:40,1,ef36cd66-8185-52a8-9498-1ce59f7b2826
1,2025-05-01 13:33:59,0,
4,2025-05-01 13:34:23,1,3aadf005-cce3-55b2-9106-fb84923d3383
1,2025-05-01 13:34:42,0,
3,2025-05-01 13:34:48,1,1f49fa22-6e9b-522e-9638-b745477c93cb
4,2025-05-01 13:34:51,0,
4,2025-05-01 13:34:58,0,
2,2025-05-01 13:35:01,0,
4,2025-05-01 13:35:04,0,
4,2025-05-01 13:35:20,0,
2,2025-05-01 13:36:13,0,
5,2025-05-01 13:36:37,1,bf7686a3-90ac-55d1-87ad-c834b5f405ff
2,2025-05-01 13:37:03,1,7ea70eb2-2ae1-597f-b87e-53a988c0cc7e
2,2025-05-01 13:37:11,0,
5,2025-05-01 13:37:35,0,
2,2025-05-01 13:37:59,0,
3,2025-05-01 13:38:19,0,
5,2025-05-01 13:39:51,0,
3,2025-05-01 13:40:25,0,
2,2025-05-01 13:41:01,0,
3,2025-05-01 13:41:51,1,7c723c5c-4efe-5ced-9cf8-f787a9ade0b2
1,2025-05-01 13:41:52,1,7b6cee70-4994-598d-8fa1-963047804686
2,2025-05-01 13:42:24,0,
2,2025-05-01 13:42:49,0,
3,2025-05-01 13:43:08,0,
1,2025-05-01 13:43:15,0,
1,2025-05-01 13:43:29,0,
1,2025-05-01 13:43:54,0,
1,2025-05-01 13:44:06,0,
3,2025-05-01 13:44:12,0,
4,2025-05-01 13:44:17,1,aad46786-9325-5fab-a7f4-5fa6ff2c5349
2,2025-05-01 13:44:25,0,
2,2025-05-01 13:44:28,1,e0710ca1-d23a-5833-b94e-4487f7ea6794
5,2025-05-01 13:44:47,0,
1,2025-05-01 13:45:05,1,c865b0a7-fcc4-5dc4-b4d9-a31eaca0a686
5,2025-05-01 13:45:27,0,
1,2025-05-01 13:46:03,0,
2,2025-05-01 13:46:28,0,
3,2025-05-01 13:46:40,0,
1,2025-05-01 13:46:56,1,278812ba-dc6d-5ad6-9157-841e30865ddb
3,2025-05-01 13:47:22,0,
3,2025-05-01 13:47:29,0,
2,2025-05-01 13:47:47,1,d7a0efbd-8a20-5a7b-aa6a-3a6983c41ce7
5,2025-05-01 13:48:35,0,
1,2025-05-01 13:49:48,0,
1,2025-05-01 13:49:53,1,7f07fb75-9ea4-58ab-98a4-7560aaa41072
5,2025-05-01 13:50:09,1,071731b3-ba1f-50c7-b718-1573f03d7827
5,2025-05-01 13:50:35,0,
2,2025-05-01 13:50:45,0,
5,2025-05-01 13:50:57,1,8f27356f-a479-58c0-be70-71eeb2c113c9
5,2025-05-01 13:50:59,0,
1,2025-05-01 13:51:16,1,f7e17e11-147e-5c94-811b-efebf09852b6
1,2025-05-01 13:51:21,0,
1,2025-05-01 13:51:40,0,
3,2025-05-01 13:52:20,0,
2,2025-05-01 13:52:28,0,
5,2025-05-01 13:52:47,1,447f5b0a-de1a-5977-ae47-d5d566f48ae2
1,2025-05-01 13:53:17,1,545cf348-54d5-5863-a827-1343b7053ed2
4,2025-05-01 13:54:20,0,
4,2025-05-01 13:54:53,0,
3,2025-05-01 13:54:54,1,d9c38b84-6320-5cb2-a6b3-dc50104772fe
2,2025-05-01 13:55:02,0,
1,2025-05-01 13:56:20,1,b7dac25b-12ab-5628-81e1-c133eaebb023
4,2025-05-01 13:56:51,0,
1,2025-05-01 13:57:55,0,
2,2025-05-01 13:58:37,1,2fd84b7e-e040-5303-8e07-46417e899140
5,2025-05-01 13:58:39,0,
3,2025-05-01 13:58:40,0,
3,2025-05-01 13:58:42,0,
4,2025-05-01 13:59:28,0,
5,2025-05-01 13:59:43,1,4815c613-81ba-525d-847f-79eca840c8e4
1,2025-05-01 14:00:07,0,
1,2025-05-01 14:00:29,1,82adeaa5-919c-54dd-8723-1263ed4032aa
1,2025-05-01 14:00:35,1,50414efc-c85e-5d4c-af88-fed3ba4d6276
3,2025-05-01 14:01:12,0,
4,2025-05-01 14:02:04,0,
5,2025-05-01 14:02:09,0,
1,2025-05-01 14:02:31,1,e19008ac-950d-5c2f-ade5-d5636f79adaa
4,2025-05-01 14:02:51,0,
5,2025-05-01 14:03:10,0,
2,2025-05-01 14:03:31,1,fef3b491-7f08-5850-a198-f592f76fa790
1,2025-05-01 14:04:11,1,65c9f412-866f-5f64-9d11-fd244ecb09fd
3,2025-05-01 14:05:09,0,
3,2025-05-01 14:06:35,1,c94028cb-10ad-53af-8423-92d8b3a090e0
2,2025-05-01 14:07:01,0,
3,2025-05-01 14:07:14,1,342ac5ec-51f2-50e3-a396-d32b69b25e11
3,2025-05-01 14:07:37,0,
1,2025-05-01 14:08:16,0,
2,2025-05-01 14:08:31,0,
4,2025-05-01 14:08:38,0,
1,2025-05-01 14:09:34,0,
5,2025-05-01 14:09:46,1,ee10a677-449e-5703-925c-00c75ec492fd
3,2025-05-01 14:09:51,1,7e1bcf2c-c6c0-5736-935f-80b195cf7b58
5,2025-05-01 14:10:00,0,
5,2025-05-01 14:10:13,1,d898f989-114e-50a4-91fb-4612c08a777b
2,2025-05-01 14:10:20,1,e80e54db-68da-5faa-9438-e0c374c1d412
1,2025-05-01 14:11:05,0,
4,2025-05-01 14:11:18,0,
5,2025-05-01 14:11:21,0,
4,2025-05-01 14:11:30,0,
4,2025-05-01 14:11:32,1,2d168f82-2821-50e9-86eb-f02184f36d57
1,2025-05-01 14:11:41,1,ed476754-9f16-5bb5-8f0d-eb3f132cd504
3,2025-05-01 14:11:44,1,6d83e1a1-d333-5894-aa80-88334a6fa8f1
2,2025-05-01 14:11:55,0,
2,2025-05-01 14:12:16,1,b0a68043-74f0-5900-83f1-b092388da573
4,2025-05-01 14:12:25,1,ab3e90ae-27ae-54c3-a7ce-4a11cd5a1157
5,2025-05-01 14:12:39,0,
1,2025-05-01 14:13:32,0,
1,2025-05-01 14:13:52,0,
5,2025-05-01 14:14:21,0,
2,2025-05-01 14:14:49,1,0b13d7bb-9ff4-53c6-962a-9e053441a985
2,2025-05-01 14:15:24,1,65819f1f-6df5-5e96-b879-a71ec1c50d09
2,2025-05-01 14:15:47,0,
3,2025-05-01 14:15:49,0,
2,2025-05-01 14:16:11,1,98171b48-dad8-5675-af71-022320744411
2,2025-05-01 14:16:18,0,
1,2025-05-01 14:17:42,0,
2,2025-05-01 14:18:24,0,
1,2025-05-01 14:18:31,0,
4,2025-05-01 14:18:42,0,
3,2025-05-01 14:19:01,0,
4,2025-05-01 14:19:19,1,672d5ba2-7f4c-53cf-95e4-51ac18f5fd4b
4,2025-05-01 14:19:25,0,
4,2025-05-01 14:19:42,0,
1,2025-05-01 14:20:11,0,
1,2025-05-01 14:20:58,1,bb4cafe1-c9eb-5a2d-a3ab-c18da606a170
2,2025-05-01 14:21:01,1,dd55ce58-f18c-5a38-b8f6-efeff0ae34ef
3,2025-05-01 14:21:05,1,60e2e309-f206-5500-88dc-2b682ac40e81
4,2025-05-01 14:21:16,1,a6501e0d-86bc-5637-82c6-68754c089865
5,2025-05-01 14:21:39,0,
5,2025-05-01 14:21:40,0,
4,2025-05-01 14:22:06,0,
5,2025-05-01 14:22:15,1,989e37ac-d4ea-5233-8948-095b028f37bf
3,2025-05-01 14:22:35,1,cfed985f-53d8-5e1f-ae1e-6aec0c9bc7e7
2,2025-05-01 14:22:42,0,
1,2025-05-01 14:22:44,0,
5,2025-05-01 14:22:46,1,95674c6a-0f9b-5eb1-b98f-c8dcd7b403fb
2,2025-05-01 14:23:00,1,81c9fad0-7d3e-5060-955c-d866490d1660
2,2025-05-01 14:23:46,0,
4,2025-05-01 14:24:27,0,
2,2025-05-01 14:24:42,0,
1,2025-05-01 14:24:43,0,
4,2025-05-01 14:25:04,1,47d328bd-de90-5381-ae1f-60a77593a03c
1,2025-05-01 14:25:10,0,
4,2025-05-01 14:25:14,0,
4,2025-05-01 14:25:19,1,962b9b5a-2216-5085-aa5a-511f3b5bbd43
1,2025-05-01 14:25:21,0,
5,2025-05-01 14:26:27,0,
4,2025-05-01 14:26:53,1,202ec61c-8657-5c54-96cf-16810fa79e21
2,2025-05-01 14:27:15,0,
5,2025-05-01 14:27:22,0,
4,2025-05-01 14:27:46,0,
3,2025-05-01 14:29:10,0,
2,2025-05-01 14:29:21,0,
2,2025-05-01 14:29:22,1,9f9b31ae-32c6-54b5-aa6f-4906752376da
3,2025-05-01 14:29:34,1,7dbe2ea4-8882-5cbe-a7bb-c2311cede9f5
5,2025-05-01 14:29:41,0,
2,2025-05-01 14:29:52,0,
3,2025-05-01 14:30:22,0,
5,2025-05-01 14:30:30,1,683e95fc-970d-5444-bc76-36beb2cff577
4,2025-05-01 14:30:40,0,
1,2025-05-01 14:31:06,1,804dee3c-aaed-5c52-ab13-f7366cb4d8fa
1,2025-05-01 14:32:01,1,612d6b56-a981-576b-887f-958d67d71244
5,2025-05-01 14:32:03,0,
1,2025-05-01 14:32:06,0,
5,2025-05-01 14:32:08,0,
2,2025-05-01 14:32:45,0,
2,2025-05-01 14:33:18,0,
5,2025-05-01 14:33:35,1,f2d881a5-6815-5af3-a80c-62c0e0506322
1,2025-05-01 14:33:51,0,
1,2025-05-01 14:33:53,0,
4,2025-05-01 14:34:16,1,b6bb98e5-80f2-5900-9cd0-084a58c90480
4,2025-05-01 14:35:02,0,
4,2025-05-01 14:35:03,0,
2,2025-05-01 14:35:14,0,
2,2025-05-01 14:35:16,0,
1,2025-05-01 14:35:24,0,
1,2025-05-01 14:36:25,0,
4,2025-05-01 14:36:33,1,cb9312fc-d98f-5eb1-8370-f1d2b8c100c8
2,2025-05-01 14:37:26,0,
2,2025-05-01 14:37:34,0,
4,2025-05-01 14:37:43,0,
3,2025-05-01 14:37:44,0,
3,2025-05-01 14:37:52,1,69c4e56e-0d2f-510b-a5eb-a38d56de6ee2
5,2025-05-01 14:37:59,0,
3,2025-05-01 14:38:14,0,
1,2025-05-01 14:38:23,1,77769a9f-cdfb-5e8b-bbbe-470094e031ef
1,2025-05-01 14:38:47,0,
3,2025-05-01 14:39:28,0,
5,2025-05-01 14:39:30,0,
4,2025-05-01 14:39:33,1,d71c1994-b6d5-5add-a2d3-963f06888885
5,2025-05-01 14:40:19,1,aef25aa0-e091-5d55-bbf1-7d757b5c540f
2,2025-05-01 14:40:25,1,ad16b19b-71c4-5898-b1a2-f41e6d67658e
5,2025-05-01 14:40:27,0,
2,2025-05-01 14:41:04,0,
3,2025-05-01 14:41:45,0,
2,2025-05-01 14:41:50,1,1fd43200-a460-5f67-b2a6-877f177b9545
2,2025-05-01 14:42:31,0,
4,2025-05-01 14:43:22,1,9aadade9-0637-5d97-83b0-eef672fea4c2
1,2025-05-01 14:44:46,0,
4,2025-05-01 14:44:52,1,da01948e-0850-5a73-a3c7-bab23a99c979
1,2025-05-01 14:44:59,0,
5,2025-05-01 14:45:27,0,
5,2025-05-01 14:45:28,1,13fef854-d85d-5034-8338-f46bea8c2425
5,2025-05-01 14:46:46,0,
5,2025-05-01 14:47:59,1,efbf630d-45df-5de6-a3a8-9f7de6102ace
2,2025-05-01 14:48:13,0,
5,2025-05-01 14:49:05,0,
1,2025-05-01 14:49:16,0,
4,2025-05-01 14:49:48,0,
3,2025-05-01 14:51:20,0,
2,2025-05-01 14:52:57,0,
4,2025-05-01 14:53:05,1,0c7b089b-e878-58ec-9729-0a232c51aea3
3,2025-05-01 14:53:05,1,4df3ca13-09d9-5eac-aa66-0c20a32158a8
3,2025-05-01 14:53:50,0,
1,2025-05-01 14:53:57,0,
2,2025-05-01 14:54:44,0,
3,2025-05-01 14:54:52,0,
5,2025-05-01 14:54:53,0,
4,2025-05-01 14:55:36,0,
2,2025-05-01 14:55:53,1,af294b5e-d492-5273-90ab-db43dc66d250
1,2025-05-01 14:56:33,1,d6b7263b-c369-58f9-b5bd-6c81a6a3f539
4,2025-05-01 14:56:53,1,031684b0-5424-5f11-95eb-3c908d62c412
3,2025-05-01 14:57:06,0,
5,2025-05-01 14:57:07,0,
4,2025-05-01 14:57:07,1,9b7829a5-abe2-5b94-9fa9-54f675dc8b9b
4,2025-05-01 14:57:08,0,
2,2025-05-01 14:57:16,0,
2,2025-05-01 14:57:17,0,
4,2025-05-01 14:57:39,0,
1,2025-05-01 14:58:11,0,
4,2025-05-01 14:58:14,0,
1,2025-05-01 14:58:42,0,
5,2025-05-01 14:59:38,0,
1,2025-05-01 14:59:50,0,
2,2025-05-01 15:00:04,0,
1,2025-05-01 15:00:58,0,
2,2025-05-01 15:01:27,1,21a9dd66-5a25-5909-a1bb-3251db346e6b
1,2025-05-01 15:01:39,0,
1,2025-05-01 15:02:00,0,
2,2025-05-01 15:02:00,0,
4,2025-05-01 15:03:08,0,
1,2025-05-01 15:03:36,0,
5,2025-05-01 15:03:49,0,
3,2025-05-01 15:04:03,0,
5,2025-05-01 15:04:07,1,f6f88e89-8865-5bee-a447-9902fd3c4ebd
4,2025-05-01 15:04:09,1,46715498-6fdc-563b-9b0a-e30eec50b77c
3,2025-05-01 15:04:49,0,
3,2025-05-01 15:04:50,1,7633a833-67a8-562a-b333-b41407235daa
1,2025-05-01 15:05:05,0,
1,2025-05-01 15:05:20,0,
4,2025-05-01 15:05:35,0,
4,2025-05-01 15:05:48,1,5d5e27cf-a7c6-5526-be85-1d819346dff2
3,2025-05-01 15:06:25,1,511f526d-cefc-5ec5-afd2-ef4f68e0f122
2,2025-05-01 15:06:48,1,40860e27-73d9-596c-9cdd-1a78b7db5250
4,2025-05-01 15:07:37,0,
5,2025-05-01 15:08:12,0,
2,2025-05-01 15:08:13,1,4e89b493-4afa-548b-82af-0a1736414646
2,2025-05-01 15:08:50,0,
4,2025-05-01 15:08:55,0,
1,2025-05-01 15:09:04,1,e3fa4921-31e7-5041-af81-f00d32d9974a
2,2025-05-01 15:09:08,0,
3,2025-05-01 15:09:09,0,
5,2025-05-01 15:09:39,0,
2,2025-05-01 15:10:28,1,1a5cedc6-8819-5ff7-a371-cd671492badb
2,2025-05-01 15:10:28,1,d8e3155b-e5e0-5f9d-8662-64459b0da852
2,2025-05-01 15:11:44,1,1c4a1da2-873e-5899-a306-27cebae0e51c
3,2025-05-01 15:12:52,0,
1,2025-05-01 15:13:18,0,
2,2025-05-01 15:13:30,0,
3,2025-05-01 15:13:41,0,
4,2025-05-01 15:13:57,0,
2,2025-05-01 15:14:14,0,
2,2025-05-01 15:14:53,0,
3,2025-05-01 15:15:02,0,
4,2025-05-01 15:15:10,0,
1,2025-05-01 15:15:24,1,4fac7006-7972-5670-99bb-bd6471341da7
2,2025-05-01 15:15:48,0,
4,2025-05-01 15:15:55,1,eb8e6d66-abc1-5817-86c0-8ca4d122ebd2
2,2025-05-01 15:16:36,1,94e744a3-0172-5af2-8bce-6ec1e4560a42
2,2025-05-01 15:17:03,0,
4,2025-05-01 15:17:11,0,
4,2025-05-01 15:17:55,0,
1,2025-05-01 15:18:19,0,
1,2025-05-01 15:18:57,0,
5,2025-05-01 15:19:42,0,
3,2025-05-01 15:20:05,0,
2,2025-05-01 15:20:29,0,
4,2025-05-01 15:20:31,0,
2,2025-05-01 15:20:32,0,
2,2025-05-01 15:20:42,1,ec57868a-7a13-5ce6-8755-fb652601620e
4,2025-05-01 15:20:45,1,9a3bf392-4470-5d64-81ae-eb4b37ea7a11
2,2025-05-01 15:21:01,0,
1,2025-05-01 15:22:05,1,fdf66e55-3e97-5ef9-8862-357ed8bb5690
1,2025-05-01 15:22:19,1,3f19bfa9-471c-5bb1-80a5-7e934d36fa84
4,2025-05-01 15:22:22,1,f9200cec-4147-573d-b610-38fb561e80f2
5,2025-05-01 15:22:25,0,
1,2025-05-01 15:22:28,1,1eca4af5-28f1-5704-bb35-16bc537dafb4
2,2025-05-01 15:22:58,0,
2,2025-05-01 15:23:38,1,a99e31dc-ee03-5f13-9266-02d83b66989c
1,2025-05-01 15:24:29,0,
3,2025-05-01 15:24:47,0,
3,2025-05-01 15:24:52,0,
4,2025-05-01 15:25:29,0,
5,2025-05-01 15:25:36,0,
2,2025-05-01 15:26:04,0,
4,2025-05-01 15:26:43,0,
2,2025-05-01 15:27:00,1,c6d063a7-1b1e-5226-8fc3-11684a3fc031
2,2025-05-01 15:27:19,0,
5,2025-05-01 15:27:50,0,
4,2025-05-01 15:28:47,1,09b7637b-2a88-5d01-b853-1cacf97f5e8e
2,2025-05-01 15:29:29,1,7e7d4fb2-940b-57dd-8ba5-5e4cbdeb9abf
5,2025-05-01 15:29:46,0,
4,2025-05-01 15:29:50,0,
4,2025-05-01 15:30:09,0,
5,2025-05-01 15:30:31,0,
2,2025-05-01 15:30:42,1,c63431c7-5b49-59a1-93eb-e3df299a55f6
5,2025-05-01 15:30:59,0,
3,2025-05-01 15:31:01,1,7c574521-a980-5969-99a7-d1e38a3c5dbb
5,2025-05-01 15:31:10,0,
4,2025-05-01 15:31:11,1,a79f0e28-9552-594c-8c3b-0de8934a3271
3,2025-05-01 15:31:20,0,
5,2025-05-01 15:31:22,1,df76caab-1de0-56a0-aca2-b9c53268a0cd
4,2025-05-01 15:31:47,0,
1,2025-05-01 15:31:53,1,36476d4e-0327-5a7d-8d9f-218ca14a13b5
1,2025-05-01 15:32:09,1,91aeeed7-2385-5be2-9456-4f005182e965
4,2025-05-01 15:32:24,1,710cdfa6-7e3c-58c4-a156-daa75c724c85
3,2025-05-01 15:32:41,0,
5,2025-05-01 15:32:41,0,
4,2025-05-01 15:32:55,0,
1,2025-05-01 15:33:23,0,
2,2025-05-01 15:33:30,1,da6f2983-a37b-5715-975f-24cd1e115518
1,2025-05-01 15:33:54,0,
1,2025-05-01 15:35:30,1,c9ad01a5-b177-55c6-a648-72f46e896e2d
5,2025-05-01 15:35:57,0,
1,2025-05-01 15:36:00,1,64e290e2-7721-5521-9eb1-258577995289
3,2025-05-01 15:36:01,1,190bfde2-c234-5f4f-9454-59dbafdd2f1a
2,2025-05-01 15:36:30,0,
2,2025-05-01 15:37:18,0,
5,2025-05-01 15:37:20,0,
5,2025-05-01 15:37:30,1,21b972c6-5619-555d-9330-92d884508cb7
3,2025-05-01 15:37:41,0,
2,2025-05-01 15:38:29,1,e51cb5e6-3bf6-5d1c-96ca-7defc485be02
4,2025-05-01 15:39:07,1,bd5feb90-5608-569f-8e5e-6e780db6c005
2,2025-05-01 15:39:17,1,2990dbcb-1681-5d04-9f8a-11c517e58738
5,2025-05-01 15:39:29,0,
4,2025-05-01 15:39:38,1,be2575e2-6e3a-5d53-a809-b52b42877625
2,2025-05-01 15:39:49,0,
4,2025-05-01 15:39:54,1,065e07f5-1581-5b8d-b13b-e86b7b659b20
4,2025-05-01 15:40:30,0,
3,2025-05-01 15:40:44,1,f864f70d-d243-5fc6-a9c7-d8489f680fcf
3,2025-05-01 15:40:46,0,
5,2025-05-01 15:40:48,1,58e5c7c6-1600-556b-83dc-ad78112b7fad
5,2025-05-01 15:41:24,1,9e1308bd-c6d0-5e82-a9ae-917f60e2b453
1,2025-05-01 15:42:29,0,
1,2025-05-01 15:42:45,0,
3,2025-05-01 15:42:50,0,
1,2025-05-01 15:42:50,1,fbd1b42d-e8ac-511b-bcde-79f76670339c
2,2025-05-01 15:42:51,1,088d4254-ae8b-5b7a-95e8-aea5c4f92b3c
5,2025-05-01 15:43:45,0,
2,2025-05-01 15:43:47,0,
1,2025-05-01 15:44:05,0,
2,2025-05-01 15:44:31,0,
5,2025-05-01 15:44:44,0,
1,2025-05-01 15:45:27,0,
2,2025-05-01 15:45:49,1,33d852a1-c933-58ad-a377-8e483542bf8c
4,2025-05-01 15:45:56,0,
4,2025-05-01 15:46:20,0,
1,2025-05-01 15:46:40,0,
2,2025-05-01 15:47:16,0,
3,2025-05-01 15:47:20,1,6a189794-76c4-5ce4-98fd-52c6f3568348
4,2025-05-01 15:47:36,1,26839470-5e68-5e8c-82af-120152a73c06
2,2025-05-01 15:47:40,1,064036d0-31ce-5894-9fa4-ae1a30ffc945
4,2025-05-01 15:47:43,0,
4,2025-05-01 15:47:47,0,
1,2025-05-01 15:48:14,0,
1,2025-05-01 15:48:27,1,4ff55aa7-bc5d-51f1-a5ed-ed3cd6eec59f
4,2025-05-01 15:48:27,0,
3,2025-05-01 15:48:31,0,
